time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,age,gender,t_pupils
201718,Academic year,Regional,E92000001,England,E12000002,North West,Non-maintained mainstream,Total,Total,47450
201718,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Total,Female,3034
201718,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Total,Male,3352
201718,Academic year,Regional,E92000001,England,E12000002,North West,Nursery,Total,Total,6386
201718,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Total,Female,320498
201718,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Total,Male,332614
201718,Academic year,Regional,E92000001,England,E12000002,North West,Primary,Total,Total,653112
201718,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Total,Female,209571
201718,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Total,Male,211556
201718,Academic year,Regional,E92000001,England,E12000002,North West,Secondary,Total,Total,421127
201718,Academic year,Regional,E92000001,England,E12000002,North West,Special,Total,Female,5513
201718,Academic year,Regional,E92000001,England,E12000002,North West,Special,Total,Male,14573
201718,Academic year,Regional,E92000001,England,E12000002,North West,Special,Total,Total,20086
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,Total,Female,15329
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,Total,Male,15752
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Non-maintained mainstream,Total,Total,31081
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,Female,1388
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,Male,1533
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Nursery,Total,Total,2921
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,Female,241025
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,Male,250415
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Primary,Total,Total,491440
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,Female,161012
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,Male,162326
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Secondary,Total,Total,323338
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,Female,3331
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,Male,8243
201718,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,Special,Total,Total,11574
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,Total,Female,14621
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,Total,Male,16132
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Non-maintained mainstream,Total,Total,30753
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,Female,1428
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,Male,1551
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Nursery,Total,Total,2979
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,Female,198807
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,Male,206787
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Primary,Total,Total,405594
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,Female,139559
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,Male,140741
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Secondary,Total,Total,280300
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,Female,2749
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,Male,7296
201718,Academic year,Regional,E92000001,England,E12000004,East Midlands,Special,Total,Total,10045
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,Total,Female,20610
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,Total,Male,22372
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Non-maintained mainstream,Total,Total,42982
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,Female,3213
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,Male,3482
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Nursery,Total,Total,6695
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,Female,255752
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,Male,265993
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Primary,Total,Total,521745
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,Female,183705
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,Male,184108
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Secondary,Total,Total,367813
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,Female,5000
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,Male,13205
201718,Academic year,Regional,E92000001,England,E12000005,West Midlands,Special,Total,Total,18205
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,Total,Female,32313
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,Total,Male,35871
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Non-maintained mainstream,Total,Total,68184
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,Female,2269
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,Male,2511
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Nursery,Total,Total,4780
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,Female,254993
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,Male,265194
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Primary,Total,Total,520187
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,Female,185804
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,Male,187835
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Secondary,Total,Total,373639
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,Female,3838
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,Male,9482
201718,Academic year,Regional,E92000001,England,E12000006,East of England,Special,Total,Total,13320
201718,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,Total,Female,74097
201718,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,Total,Male,75004
201718,Academic year,Regional,E92000001,England,E12000007,London,Non-maintained mainstream,Total,Total,149101
201718,Academic year,Regional,E92000001,England,E12000007,London,Nursery,Total,Female,4276
201718,Academic year,Regional,E92000001,England,E12000007,London,Nursery,Total,Male,4901
201718,Academic year,Regional,E92000001,England,E12000007,London,Nursery,Total,Total,9177
201718,Academic year,Regional,E92000001,England,E12000007,London,Primary,Total,Female,367525
201718,Academic year,Regional,E92000001,England,E12000007,London,Primary,Total,Male,380992
201718,Academic year,Regional,E92000001,England,E12000007,London,Primary,Total,Total,748517
201718,Academic year,Regional,E92000001,England,E12000007,London,Secondary,Total,Female,257553
201718,Academic year,Regional,E92000001,England,E12000007,London,Secondary,Total,Male,256183
201718,Academic year,Regional,E92000001,England,E12000007,London,Secondary,Total,Total,513736
201718,Academic year,Regional,E92000001,England,E12000007,London,Special,Total,Female,5783
201718,Academic year,Regional,E92000001,England,E12000007,London,Special,Total,Male,13796
201718,Academic year,Regional,E92000001,England,E12000007,London,Special,Total,Total,19579
201718,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,Total,Female,72466
201718,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,Total,Male,78902
201718,Academic year,Regional,E92000001,England,E12000008,South East,Non-maintained mainstream,Total,Total,151368
201718,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,Female,2047
201718,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,Male,2378
201718,Academic year,Regional,E92000001,England,E12000008,South East,Nursery,Total,Total,4425
201718,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,Female,358075
201718,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,Male,372985
201718,Academic year,Regional,E92000001,England,E12000008,South East,Primary,Total,Total,731060
201718,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,Female,252886
201718,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,Male,257918
201718,Academic year,Regional,E92000001,England,E12000008,South East,Secondary,Total,Total,510804
201718,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,Female,5720
201718,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,Male,15198
201718,Academic year,Regional,E92000001,England,E12000008,South East,Special,Total,Total,20918
201718,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,Total,Female,26980
201718,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,Total,Male,26969
201718,Academic year,Regional,E92000001,England,E12000009,South West,Non-maintained mainstream,Total,Total,53949
201718,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,Female,1155
201718,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,Male,1237
201718,Academic year,Regional,E92000001,England,E12000009,South West,Nursery,Total,Total,2392
201718,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,Female,206145
201718,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,Male,214972
201718,Academic year,Regional,E92000001,England,E12000009,South West,Primary,Total,Total,421117
201718,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,Female,155083
201718,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,Male,157011
201718,Academic year,Regional,E92000001,England,E12000009,South West,Secondary,Total,Total,312094
201718,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,Female,2862
201718,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,Male,7539
201718,Academic year,Regional,E92000001,England,E12000009,South West,Special,Total,Total,10401
201819,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,Female,283931
201819,Academic year,National,E92000001,England,,,Non-maintained mainstream,Total,Male,300220
