time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,phase,gender,t_fte_teachers
202223,Academic year,National,N92000002,Northern Ireland,,,Total,Total,19953.5755304528
202223,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Female,15027.2243834362
202223,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Male,4832.75114701663
202223,Academic year,National,N92000002,Northern Ireland,,,Total maintained,Total,19859.9755304528
201516,Academic year,National,K02000001,United Kingdom,,,Middle,Total,345.215384
201516,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Female,46998.807692
201516,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Male,27082.923076
201516,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,74181.890768
201516,Academic year,National,K02000001,United Kingdom,,,Nursery,Female,c
201516,Academic year,National,K02000001,United Kingdom,,,Nursery,Male,c
201516,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,2584.85987233333
201516,Academic year,National,K02000001,United Kingdom,,,Primary,Female,223498.719552222
201516,Academic year,National,K02000001,United Kingdom,,,Primary,Male,39002.2547590864
201516,Academic year,National,K02000001,United Kingdom,,,Primary,Total,262543.554174309
201516,Academic year,National,K02000001,United Kingdom,,,Secondary,Female,159488.440055815
201516,Academic year,National,K02000001,United Kingdom,,,Secondary,Male,94635.1747030494
201516,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,254286.249508864
201516,Academic year,National,K02000001,United Kingdom,,,Special,Female,18225.7201685185
201516,Academic year,National,K02000001,United Kingdom,,,Special,Male,6821.35273323457
201516,Academic year,National,K02000001,United Kingdom,,,Special,Total,25049.0729037531
201516,Academic year,National,K02000001,United Kingdom,,,Total,Female,455223.848260889
201516,Academic year,National,K02000001,United Kingdom,,,Total,Male,169145.75977737
201516,Academic year,National,K02000001,United Kingdom,,,Total,Total,624677.442638259
201516,Academic year,National,K02000001,United Kingdom,,,Total maintained,Female,408225.040568889
201516,Academic year,National,K02000001,United Kingdom,,,Total maintained,Male,142062.83670137
201516,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,550495.551870259
201617,Academic year,National,K02000001,United Kingdom,,,Middle,Total,532.692307
201617,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Female,47222.192308
201617,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Male,26987.038463
201617,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,74309.230771
201617,Academic year,National,K02000001,United Kingdom,,,Nursery,Female,c
201617,Academic year,National,K02000001,United Kingdom,,,Nursery,Male,c
201617,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,2483.15463871605
201617,Academic year,National,K02000001,United Kingdom,,,Primary,Female,225380.891064914
201617,Academic year,National,K02000001,United Kingdom,,,Primary,Male,39937.8154509136
201617,Academic year,National,K02000001,United Kingdom,,,Primary,Total,265363.252329827
201617,Academic year,National,K02000001,United Kingdom,,,Secondary,Female,157705.23082437
201617,Academic year,National,K02000001,United Kingdom,,,Secondary,Male,93204.9800803827
201617,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,251038.577054753
201617,Academic year,National,K02000001,United Kingdom,,,Special,Female,18732.0865538025
201617,Academic year,National,K02000001,United Kingdom,,,Special,Male,7017.22507259259
201617,Academic year,National,K02000001,United Kingdom,,,Special,Total,25752.3116293951
201617,Academic year,National,K02000001,United Kingdom,,,Total,Female,456023.894503803
201617,Academic year,National,K02000001,United Kingdom,,,Total,Male,168762.932251889
201617,Academic year,National,K02000001,United Kingdom,,,Total,Total,625061.738755691
201617,Academic year,National,K02000001,United Kingdom,,,Total maintained,Female,408801.702195803
201617,Academic year,National,K02000001,United Kingdom,,,Total maintained,Male,141775.893788889
201617,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,550752.507984691
201718,Academic year,National,K02000001,United Kingdom,,,Middle,Total,713.676922
201718,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Female,48246.115386
201718,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Male,27545.384615
201718,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,75882.4916676667
201718,Academic year,National,K02000001,United Kingdom,,,Nursery,Female,c
201718,Academic year,National,K02000001,United Kingdom,,,Nursery,Male,c
201718,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,2408.12501340441
201718,Academic year,National,K02000001,United Kingdom,,,Primary,Female,224504.111182427
201718,Academic year,National,K02000001,United Kingdom,,,Primary,Male,40063.1858793323
201718,Academic year,National,K02000001,United Kingdom,,,Primary,Total,264605.45636
201718,Academic year,National,K02000001,United Kingdom,,,Secondary,Female,155384.818094325
201718,Academic year,National,K02000001,United Kingdom,,,Secondary,Male,91535.7008138747
201718,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,246955.065729025
201718,Academic year,National,K02000001,United Kingdom,,,Special,Female,19116.7362836694
201718,Academic year,National,K02000001,United Kingdom,,,Special,Male,7104.77266848443
201718,Academic year,National,K02000001,United Kingdom,,,Special,Total,26222.5089511538
201718,Academic year,National,K02000001,United Kingdom,,,Total,Female,453807.287213273
201718,Academic year,National,K02000001,United Kingdom,,,Total,Male,167744.869560244
201718,Academic year,National,K02000001,United Kingdom,,,Total,Total,621716.822640184
201718,Academic year,National,K02000001,United Kingdom,,,Total maintained,Female,405561.171827273
201718,Academic year,National,K02000001,United Kingdom,,,Total maintained,Male,140199.484945244
201718,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,545834.330972517
201819,Academic year,National,K02000001,United Kingdom,,,Middle,Total,981.323077
201819,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Female,49186.961539
201819,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Male,28036.384615
201819,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,77316.746154
201819,Academic year,National,K02000001,United Kingdom,,,Nursery,Female,c
201819,Academic year,National,K02000001,United Kingdom,,,Nursery,Male,c
201819,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,2251.09467672839
201819,Academic year,National,K02000001,United Kingdom,,,Primary,Female,225408.811526185
201819,Academic year,National,K02000001,United Kingdom,,,Primary,Male,40353.6960873333
201819,Academic year,National,K02000001,United Kingdom,,,Primary,Total,265853.441703519
201819,Academic year,National,K02000001,United Kingdom,,,Secondary,Female,155318.609124716
201819,Academic year,National,K02000001,United Kingdom,,,Secondary,Male,90818.9619762099
201819,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,246163.631420926
201819,Academic year,National,K02000001,United Kingdom,,,Special,Female,c
201819,Academic year,National,K02000001,United Kingdom,,,Special,Male,c
201819,Academic year,National,K02000001,United Kingdom,,,Special,Total,27138.8269755926
201819,Academic year,National,K02000001,United Kingdom,,,Total,Female,456321.906837908
201819,Academic year,National,K02000001,United Kingdom,,,Total,Male,168080.470578857
201819,Academic year,National,K02000001,United Kingdom,,,Total,Total,624614.772016765
201819,Academic year,National,K02000001,United Kingdom,,,Total maintained,Female,407134.945298908
201819,Academic year,National,K02000001,United Kingdom,,,Total maintained,Male,140044.085963857
201819,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,547298.025862765
201920,Academic year,National,K02000001,United Kingdom,,,Middle,Total,1156.938466
201920,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Female,49080
201920,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Male,27278.5
201920,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,76441.8
201920,Academic year,National,K02000001,United Kingdom,,,Nursery,Female,c
201920,Academic year,National,K02000001,United Kingdom,,,Nursery,Male,c
201920,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,2212.561538
201920,Academic year,National,K02000001,United Kingdom,,,Primary,Female,224536.440497
201920,Academic year,National,K02000001,United Kingdom,,,Primary,Male,40224.602211
201920,Academic year,National,K02000001,United Kingdom,,,Primary,Total,264808.299788
201920,Academic year,National,K02000001,United Kingdom,,,Secondary,Female,156591.089715
201920,Academic year,National,K02000001,United Kingdom,,,Secondary,Male,90764.685752
201920,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,247380.356207
201920,Academic year,National,K02000001,United Kingdom,,,Special,Female,20500.886401
201920,Academic year,National,K02000001,United Kingdom,,,Special,Male,7380.599453
201920,Academic year,National,K02000001,United Kingdom,,,Special,Total,27882.485858
201920,Academic year,National,K02000001,United Kingdom,,,Total,Female,457257.804130835
201920,Academic year,National,K02000001,United Kingdom,,,Total,Male,167071.759864165
201920,Academic year,National,K02000001,United Kingdom,,,Total,Total,624525.541895
201920,Academic year,National,K02000001,United Kingdom,,,Total maintained,Female,408177.804130835
201920,Academic year,National,K02000001,United Kingdom,,,Total maintained,Male,139793.259864165
201920,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,548083.741895
202021,Academic year,National,K02000001,United Kingdom,,,Middle,Total,1223.24615384615
202021,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Female,50731.0769230769
202021,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Male,28165.5384615385
202021,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,78981.4153846154
202021,Academic year,National,K02000001,United Kingdom,,,Nursery,Female,c
202021,Academic year,National,K02000001,United Kingdom,,,Nursery,Male,c
202021,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,2111.50871761538
202021,Academic year,National,K02000001,United Kingdom,,,Primary,Female,226579.877441538
202021,Academic year,National,K02000001,United Kingdom,,,Primary,Male,40533.7779869231
202021,Academic year,National,K02000001,United Kingdom,,,Primary,Total,267146.835158462
202021,Academic year,National,K02000001,United Kingdom,,,Secondary,Female,161024.232946154
202021,Academic year,National,K02000001,United Kingdom,,,Secondary,Male,92435.4039207692
202021,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,253477.167176923
202021,Academic year,National,K02000001,United Kingdom,,,Special,Female,21130.2396030769
202021,Academic year,National,K02000001,United Kingdom,,,Special,Male,7531.79228853846
202021,Academic year,National,K02000001,United Kingdom,,,Special,Total,28674.5568846154
202021,Academic year,National,K02000001,United Kingdom,,,Total,Female,466059.065913049
202021,Academic year,National,K02000001,United Kingdom,,,Total,Male,170134.528510028
202021,Academic year,National,K02000001,United Kingdom,,,Total,Total,636343.239523077
202021,Academic year,National,K02000001,United Kingdom,,,Total maintained,Female,415327.988989972
202021,Academic year,National,K02000001,United Kingdom,,,Total maintained,Male,141968.990048489
202021,Academic year,National,K02000001,United Kingdom,,,Total maintained,Total,557361.824138461
202122,Academic year,National,K02000001,United Kingdom,,,Middle,Total,1270.96923076923
202122,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Female,46412.6538461538
202122,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Male,26464.8846153846
202122,Academic year,National,K02000001,United Kingdom,,,Non-maintained mainstream,Total,72967.6384615385
202122,Academic year,National,K02000001,United Kingdom,,,Nursery,Female,c
202122,Academic year,National,K02000001,United Kingdom,,,Nursery,Male,c
202122,Academic year,National,K02000001,United Kingdom,,,Nursery,Total,2022.16648628346
202122,Academic year,National,K02000001,United Kingdom,,,Primary,Female,226264.441302137
202122,Academic year,National,K02000001,United Kingdom,,,Primary,Male,40461.9418537322
202122,Academic year,National,K02000001,United Kingdom,,,Primary,Total,267518.940855869
202122,Academic year,National,K02000001,United Kingdom,,,Secondary,Female,164323.901882716
202122,Academic year,National,K02000001,United Kingdom,,,Secondary,Male,94004.1993709592
202122,Academic year,National,K02000001,United Kingdom,,,Secondary,Total,258556.971213675
202122,Academic year,National,K02000001,United Kingdom,,,Special,Female,22022.0886332479
202122,Academic year,National,K02000001,United Kingdom,,,Special,Male,7710.23850274929
202122,Academic year,National,K02000001,United Kingdom,,,Special,Total,29843.8071409972
202122,Academic year,National,K02000001,United Kingdom,,,Total,Female,465492.477560674
202122,Academic year,National,K02000001,United Kingdom,,,Total,Male,170080.038228405
202122,Academic year,National,K02000001,United Kingdom,,,Total,Total,636799.523389079
